X,Y,YEAR,LAYER,HEIGHT,DBH,AGE,SPECIES,MANAGEMENT,GPP,GPP_SUN:GPP,GPP_SHADE:GPP,Av_SUN:A_SUN,Aj_SUN:A_SUN,Av_SHADE:A_SHADE,Aj_SHADE:A_SHADE,Av_TOT:A_TOT,Aj_TOT:A_TOT,GR,MR,RA,NPP,BP,reser_as_diff,ResAlloc,ResDeple,ResUsage,BP/NPP,ResAlloc/NPP,ResAlloc/BP,ResDeple/NPP,ResDeple/BP,ResUsage/NPP,ResUsage/BP,CUE,BPE,diffCUE-BPE,Y(perc),MAX_NSC_CONC,MIN_NSC_CONC,PeakLAI,MaxLAI,SLA,SAPWOOD-AREA,HEARTWOOD-AREA,CC-Proj,DBHDC,CROWN_DIAMETER,CROWN_HEIGHT,CROWN_AREA_PROJ,APAR,LIVETREE,DEADTREE,THINNEDTREE,VEG_D,FIRST_VEG_DAY,CTRANSP,CINT,CLE,WUE,MAX_ANN_RESERVE_C,MIN_ANN_RESERVE_C,TREE_MAX_ANN_RESERVE_C,TREE_MIN_ANN_RESERVE_C,MIN_RESERVE_C,RESERVE_C,STEM_C,STEMSAP_C,STEMHEART_C,STEMSAP_PERC,STEMLIVE_C,STEMDEAD_C,STEMLIVE_PERC,MAX_LEAF_C,MAX_FROOT_C,CROOT_C,CROOTLIVE_C,CROOTDEAD_C,CROOTLIVE_PERC,BRANCH_C,BRANCHLIVE_C,BRANCHDEAD_C,BRANCHLIVE_PERC,FRUIT_C,MAX_FRUIT_C,TOT_SAPWOOD_C,TOT_HEARTWOOD_C,RESERVE_N,STEM_N,STEMLIVE_N,STEMDEAD_N,CROOT_N,CROOTLIVE_N,CROOTDEAD_N,BRANCH_N,BRANCHLIVE_N,BRANCHDEAD_N,FRUIT_N,STANDING_WOOD,DELTA_WOOD,CUM_DELTA_WOOD,BASAL_AREA,TREE_CAI,TREE_MAI,CAI,MAI,VOLUME,TREE_VOLUME,DELTA_TREE_VOL(perc),DELTA_AGB,DELTA_BGB,AGB,BGB,BGB:AGB,DELTA_TREE_AGB,DELTA_TREE_BGB,C_HWP,VOLUME_HWP,STEM_RA,LEAF_RA,FROOT_RA,CROOT_RA,BRANCH_RA,gpp,npp,ar,hr,rsoil,rsoilCO2,reco,nee,nep,et,le,soil-evapo,avg_asw,iWue,vol,cum_vol,run_off,litrC,litr1C,litr2C,litr3C,litr4C,cwdC,cwd2C,cwd3C,cwd4C,soilC,soil1C,soil2C,soil3C,soil4C,litrN,litr1N,litr2N,litr3N,litr4N,cwdN,cwd2N,cwd3N,cwd4N,soilN,soil1N,soil2N,soil3N,soil4N,soil_depth,solar_rad,tavg,tmax,tmin,tday,tnight,vpd,prcp,tsoil,rh,[CO2]
0,0,2039,0,27.4186,38.3469,118,Fagussylvatica,T,1656.5291,0.4152,0.5848,0.0061,0.9939,0.0000,1.0000,0.0053,0.9947,188.6101,991.6845,1180.2946,476.2346,507.6866,-31.4521,587.7752,595.7756,-8.0004,1.0660,1.2342,1.1578,1.2510,1.1735,-0.0168,-0.0158,0.2875,0.3065,-0.0190,71.2511,11.6215,6.9865,6.0000,5.9968,40.0000,627.9490,526.9669,1.0906,0.2022,7.7200,8.2086,46.8085,4774.5645,233,96,0,191,115,283.5504,27.1946,8837.2495,1.6795,14.2724,8.5017,0.0607,0.0362,13.4840,13.6574,79.2256,43.0764,36.1492,54.3718,5.5999,73.6257,7.0683,1.6500,1.9800,22.5174,1.8208,20.6966,8.0860,9.2986,0.7774,8.5212,8.3602,0.0000,0.4938,60.6397,50.4020,0.5537,0.2501,0.1162,0.1339,0.0754,0.0378,0.0376,0.0316,0.0161,0.0155,0.0000,111.0416,1.0959,84.2982,26.9095,0.0149,0.0116,0.7582,2.7074,319.4769,1.3711,1.0864,0.0989,0.0427,88.5242,22.5174,0.2544,0.0037,0.0010,0.0000,0.0000,492.2147,256.3983,205.2698,157.9831,68.4287,1656.5291,476.2346,1180.2946,287.1487,650.4016,2382.6217,1467.44,-189.09,189.09,353.89,10067.43,43.14,370.53,4.37,319.48,10284.06,159.88,279.11,0.26,40.94,131.40,106.51,851.02,638.26,0.00,212.75,6129.73,33.49,174.68,3321.18,2600.38,215.11,0.01,0.66,210.80,3.64,8.50,6.37,0.00,2.12,283.55,-61.65,-223.25,84.82,483.62,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.9425,74.8359,378.8125
0,0,2040,0,27.5832,38.8464,119,Fagussylvatica,T,2116.8788,0.4281,0.5719,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,273.8176,945.3406,1219.1582,897.7206,790.3744,107.3462,699.0688,596.9983,102.0705,0.8804,0.7787,0.8845,0.6650,0.7553,0.1137,0.1291,0.4241,0.3734,0.0507,57.5923,11.9732,6.8000,6.0000,5.9968,40.0000,646.6091,538.5913,1.0906,0.2022,7.7531,8.2256,47.2103,5687.4473,231,98,0,254,67,282.9972,42.2452,9283.0216,3.1722,15.0519,8.2084,0.0646,0.0352,13.3407,14.5521,80.7451,44.0521,36.6930,54.5569,5.7268,75.0183,7.0924,1.6500,1.9800,23.0137,1.8591,21.1546,8.0782,9.5317,0.7961,8.7356,8.3525,0.0000,1.4570,62.1206,51.1700,0.5665,0.2552,0.1188,0.1364,0.0770,0.0386,0.0385,0.0324,0.0165,0.0159,0.0000,113.2905,3.2342,87.5325,27.3781,0.0444,0.0119,7.5151,2.7478,326.9920,1.4155,3.1369,1.7526,0.4963,90.2768,23.0137,0.2549,0.0109,0.0030,0.0000,0.0000,520.2755,256.1715,203.1542,166.9288,72.6282,2116.8788,897.7206,1219.1582,280.8520,650.9349,2384.5755,1500.01,-616.87,616.87,361.88,10327.74,36.64,419.42,5.55,326.99,10611.06,44.48,284.98,0.50,41.66,134.28,108.55,854.81,641.11,0.00,213.70,6276.88,35.15,178.43,3404.13,2659.17,220.17,0.02,0.74,215.71,3.72,8.72,6.54,0.00,2.18,289.91,-63.01,-229.02,75.06,506.87,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1164,76.5330,376.8125
0,0,2041,0,27.6461,39.0397,120,Fagussylvatica,T,1650.3674,0.4147,0.5853,0.0061,0.9939,0.0000,1.0000,0.0053,0.9947,194.6528,999.7864,1194.4392,455.9282,528.4879,-72.5597,547.4976,598.5772,-51.0796,1.1591,1.2008,1.0360,1.3129,1.1326,-0.1120,-0.0967,0.2763,0.3202,-0.0440,72.3741,11.7338,7.4663,6.0000,5.9968,40.0000,645.8647,551.1571,1.0905,0.2004,7.7866,8.2750,47.6190,4774.5336,229,100,0,191,115,284.9540,27.1931,8877.1171,1.6000,14.5521,9.1856,0.0630,0.0398,13.6665,13.9197,80.8982,43.6494,37.2488,53.9560,5.6744,75.2238,7.0143,1.6500,1.9800,22.9064,1.8410,21.0654,8.0372,9.4978,0.7893,8.7085,8.3102,0.0000,0.5645,61.4426,51.8599,0.5794,0.2545,0.1177,0.1368,0.0765,0.0382,0.0383,0.0322,0.0164,0.0158,0.0000,113.3025,1.2532,88.7857,27.4118,0.0174,0.0119,1.1486,2.7345,328.1406,1.4329,1.2128,0.1192,-0.1072,90.3960,22.9064,0.2534,0.0039,0.0004,0.0000,0.0000,502.4915,256.2897,205.1543,160.5024,70.0014,1650.3674,455.9282,1194.4392,292.6936,658.3502,2411.7402,1487.13,-163.23,163.23,355.47,10112.48,43.32,371.99,4.33,328.14,10939.20,175.32,281.13,0.26,41.39,132.07,107.40,881.73,661.29,0.00,220.43,6422.65,33.56,177.57,3489.43,2722.09,224.92,0.01,0.67,220.58,3.66,9.03,6.77,0.00,2.26,296.39,-64.65,-235.20,63.77,532.46,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.8701,74.8359,374.7600
0,0,2042,0,27.7549,39.3772,121,Fagussylvatica,T,1923.2941,0.4241,0.5759,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,231.7368,1040.5795,1272.3163,650.9778,651.8983,-0.9205,622.9009,615.6037,7.2972,1.0014,0.9569,0.9555,0.9457,0.9443,0.0112,0.0112,0.3385,0.3389,-0.0005,66.1530,11.6925,6.9915,6.0000,5.9968,40.0000,654.3876,563.4243,1.0904,0.2003,7.8205,8.2938,48.0349,5329.7890,227,102,0,211,100,312.1972,27.5550,9678.5519,2.0851,14.6450,8.5344,0.0640,0.0373,13.5174,13.8703,81.6786,43.8898,37.7889,53.7347,5.7057,75.9729,6.9855,1.6500,1.9800,23.1621,1.8493,21.3128,7.9843,9.6221,0.7944,8.8277,8.2556,0.0000,0.9848,61.8448,52.6180,0.5922,0.2565,0.1184,0.1381,0.0771,0.0384,0.0388,0.0325,0.0165,0.0161,0.0000,114.4628,2.1868,90.9725,27.6443,0.0306,0.0121,4.0857,2.7457,332.2264,1.4636,2.0924,0.9047,0.2557,91.3007,23.1621,0.2537,0.0075,0.0020,0.0000,0.0000,550.9067,260.5582,207.3041,176.6618,76.8856,1923.2941,650.9778,1272.3163,307.3019,691.2677,2532.3270,1579.62,-343.68,343.68,378.24,10776.37,38.49,377.35,4.79,332.23,11271.42,140.13,264.99,0.03,39.30,123.96,101.69,877.64,658.23,0.00,219.41,6576.96,30.87,179.12,3579.93,2787.04,229.49,0.00,0.55,225.49,3.45,9.17,6.88,0.00,2.29,303.17,-66.37,-241.58,51.43,559.70,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6524,74.2731,372.5225
0,0,2043,0,27.8327,39.6212,122,Fagussylvatica,T,1709.1000,0.4314,0.5686,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,207.4345,909.7288,1117.1632,591.9368,571.7062,20.2306,614.7676,578.0370,36.7306,0.9658,1.0386,1.0753,0.9765,1.0111,0.0621,0.0642,0.3463,0.3345,0.0118,65.3656,11.7871,7.0315,6.0000,5.9968,40.0000,656.9164,576.0353,1.0903,0.1995,7.8549,8.3265,48.4581,4674.1991,225,104,0,198,110,262.5758,36.3652,8517.7365,2.2543,14.7035,8.6256,0.0648,0.0380,13.6059,14.1122,82.0333,43.7073,38.3260,53.2800,5.6820,76.3514,6.9264,1.6500,1.9800,23.2094,1.8404,21.3690,7.9294,9.6546,0.7916,8.8631,8.1988,0.0000,0.7115,61.5667,53.3307,0.6051,0.2567,0.1179,0.1388,0.0770,0.0382,0.0389,0.0325,0.0164,0.0161,0.0000,114.8973,1.5802,92.5526,27.7414,0.0223,0.0122,2.1013,2.7404,334.3276,1.4859,1.5040,0.3873,0.0472,91.6880,23.2094,0.2531,0.0053,0.0011,0.0000,0.0000,469.9024,237.9627,193.2972,150.4075,65.5934,1709.1000,591.9368,1117.1632,282.2710,625.9758,2293.1424,1399.43,-309.67,309.67,347.34,9898.96,48.39,440.50,4.64,334.33,11605.75,257.41,279.46,0.74,41.16,130.84,106.72,891.78,668.83,0.00,222.94,6719.23,33.48,177.60,3661.65,2846.50,234.75,0.03,0.70,230.38,3.64,9.44,7.08,0.00,2.36,309.27,-67.65,-247.77,39.26,585.43,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1382,77.0082,372.5225
0,0,2044,0,27.9141,39.879,123,Fagussylvatica,T,1606.0390,0.4426,0.5574,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,210.7309,840.4527,1051.1836,554.8554,583.0770,-28.2216,594.1253,607.4221,-13.2968,1.0509,1.0708,1.0189,1.0947,1.0418,-0.0240,-0.0228,0.3455,0.3631,-0.0176,65.4519,11.6937,7.1011,6.0000,5.9968,40.0000,660.3822,588.6623,1.0902,0.1991,7.8897,8.3498,48.8889,4205.2711,223,106,0,180,124,214.8693,36.8378,7178.1558,2.5823,14.5492,8.6716,0.0647,0.0385,13.5447,13.8548,82.4369,43.5852,38.8517,52.8710,5.6661,76.7709,6.8732,1.6500,1.9800,23.3235,1.8339,21.4896,7.8629,9.7156,0.7899,8.9257,8.1300,0.0000,0.7501,61.4200,54.0561,0.6179,0.2571,0.1176,0.1396,0.0771,0.0380,0.0391,0.0326,0.0164,0.0162,0.0000,115.4760,1.6662,94.2188,27.8537,0.0238,0.0123,2.3351,2.7371,336.6627,1.5097,1.5763,0.4645,0.1142,92.1525,23.3235,0.2531,0.0057,0.0014,0.0000,0.0000,452.0155,214.3905,177.2084,144.4217,63.1476,1606.0390,554.8554,1051.1836,280.9904,602.6204,2207.5847,1332.17,-273.86,273.86,301.07,8590.07,49.36,449.30,5.05,336.66,11942.41,411.82,281.04,0.06,41.55,131.81,107.61,906.66,679.99,0.00,226.66,6869.49,32.54,189.72,3745.22,2902.01,239.60,0.00,0.62,235.30,3.68,9.76,7.32,0.00,2.44,315.89,-69.23,-252.63,28.32,609.44,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4727,79.1404,384.7700
0,0,2045,0,27.9782,40.0835,124,Fagussylvatica,T,1647.8923,0.4171,0.5829,0.0056,0.9944,0.0000,1.0000,0.0048,0.9952,196.7971,901.4118,1098.2089,549.6834,537.2006,12.4827,626.4770,594.6111,31.8659,0.9773,1.1397,1.1662,1.0817,1.1069,0.0580,0.0593,0.3336,0.3260,0.0076,66.6432,11.9160,6.9928,6.0000,5.9968,40.0000,660.4319,601.4578,1.0901,0.1987,7.9250,8.3742,49.3274,4675.4712,221,108,0,184,121,267.4679,22.9902,8271.3288,2.0551,14.7053,8.5196,0.0659,0.0382,13.5124,14.0463,82.5944,43.2272,39.3672,52.3367,5.6195,76.9749,6.8038,1.6500,1.9800,23.3548,1.8178,21.5370,7.7835,9.7390,0.7838,8.9553,8.0479,0.0000,0.5938,60.9241,54.7642,0.6308,0.2565,0.1166,0.1400,0.0769,0.0377,0.0392,0.0325,0.0163,0.0163,0.0000,115.6883,1.3192,95.5380,27.8878,0.0190,0.0123,1.1854,2.7246,337.8481,1.5287,1.2446,0.1809,0.0313,92.3334,23.3548,0.2529,0.0046,0.0011,0.0000,0.0000,464.2618,231.4470,188.9630,148.6808,64.8564,1647.8923,549.6834,1098.2089,279.4695,617.1132,2260.6761,1377.68,-270.21,270.21,336.92,9596.86,46.46,391.77,4.61,337.85,12280.26,170.96,293.04,0.16,43.20,137.65,112.02,925.71,694.28,0.00,231.43,7008.91,34.35,187.02,3825.95,2961.59,244.77,0.00,0.72,240.22,3.84,10.13,7.59,0.00,2.53,322.09,-70.58,-258.70,16.42,634.94,180.00,9.7138,8.8460,11.7215,6.4593,10.1400,8.2997,4.1965,508.6678,8.8605,73.6287,382.7000
0,0,2046,0,28.048,40.3082,125,Fagussylvatica,T,1574.2793,0.4374,0.5626,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,201.6622,882.5393,1084.2015,490.0778,553.7816,-63.7038,578.2089,624.1247,-45.9157,1.1300,1.1798,1.0441,1.2735,1.1270,-0.0937,-0.0829,0.3113,0.3518,-0.0405,68.8697,11.7074,7.1567,6.0000,5.9968,40.0000,661.8668,614.2066,1.0900,0.1986,7.9608,8.3935,49.7738,4191.1629,219,110,0,176,127,231.5107,31.9610,7508.0483,2.1169,14.3767,8.6495,0.0651,0.0391,13.4033,13.4641,82.8289,42.9612,39.8677,51.8675,5.5850,77.2439,6.7428,1.6500,1.9800,23.4400,1.8055,21.6344,7.7028,9.7859,0.7794,9.0065,7.9645,0.0000,0.6501,60.5862,55.4685,0.6437,0.2563,0.1159,0.1404,0.0768,0.0375,0.0393,0.0325,0.0162,0.0164,0.0000,116.0548,1.4446,96.9825,27.9460,0.0210,0.0124,1.5503,2.7152,339.3984,1.5498,1.3576,0.2813,0.0852,92.6148,23.4400,0.2531,0.0051,0.0014,0.0000,0.0000,468.0626,220.3589,181.0891,149.2591,65.4319,1574.2793,490.0778,1084.2015,315.1841,645.5323,2364.7839,1399.39,-174.89,174.89,309.21,8812.76,45.73,437.86,4.81,339.40,12619.66,262.05,257.80,0.00,38.72,119.63,99.45,928.14,696.10,0.00,232.03,7173.17,27.59,199.58,3921.10,3024.90,248.92,0.00,0.42,245.13,3.36,10.35,7.76,0.00,2.59,329.38,-72.65,-264.26,3.85,662.43,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.9075,76.6216,382.7000
0,0,2047,0,28.1496,40.6385,126,Fagussylvatica,T,1933.9017,0.4251,0.5749,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,228.4459,1028.5784,1257.0243,676.8774,643.3161,33.5613,652.8457,610.1494,42.6963,0.9504,0.9645,1.0148,0.9014,0.9484,0.0631,0.0664,0.3500,0.3327,0.0174,64.9994,11.7733,6.7391,6.0000,5.9968,40.0000,670.3193,626.7583,1.0900,0.1984,7.9970,8.4144,50.2283,5329.8432,217,112,0,211,100,309.7103,27.5551,9607.7255,2.1855,14.5308,8.1106,0.0664,0.0370,13.3290,13.7642,83.5147,43.1597,40.3550,51.6792,5.6108,77.9039,6.7183,1.6500,1.9800,23.6583,1.8123,21.8460,7.6604,9.8934,0.7836,9.1098,7.9206,0.0000,0.9547,60.9169,56.1496,0.6565,0.2581,0.1164,0.1416,0.0773,0.0376,0.0397,0.0328,0.0163,0.0166,0.0000,117.0665,2.1218,99.1044,28.1466,0.0312,0.0125,3.6745,2.7228,343.0729,1.5810,1.9745,0.7934,0.2183,93.4081,23.6583,0.2533,0.0076,0.0020,0.0000,0.0000,540.7885,260.3598,207.0642,173.1251,75.6868,1933.9017,676.8774,1257.0243,305.6201,685.8094,2512.3315,1562.64,-371.26,371.26,375.13,10687.68,37.87,382.11,4.86,343.07,12962.73,217.22,262.55,0.03,39.28,122.09,101.15,925.85,694.39,0.00,231.46,7315.32,30.72,184.05,4007.59,3092.96,254.03,0.00,0.56,250.04,3.43,10.49,7.87,0.00,2.62,335.61,-73.88,-272.02,-11.61,693.14,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6876,74.2731,378.8125
0,0,2048,0,28.2255,40.8879,127,Fagussylvatica,T,1606.0557,0.4426,0.5574,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,207.5694,832.5502,1040.1196,565.9361,574.2758,-8.3397,611.6343,604.1450,7.4893,1.0147,1.0807,1.0651,1.0675,1.0520,0.0132,0.0130,0.3524,0.3576,-0.0052,64.7624,11.7132,6.9099,6.0000,5.9968,40.0000,673.4023,639.6405,1.0899,0.1977,8.0338,8.4449,50.6912,4205.3087,215,114,0,180,124,214.8723,36.8381,7178.2489,2.6338,14.4007,8.3446,0.0664,0.0385,13.4017,13.7114,83.8321,42.9938,40.8383,51.2856,5.5892,78.2429,6.6671,1.6500,1.9800,23.7074,1.8042,21.9031,7.6103,9.9261,0.7811,9.1450,7.8688,0.0000,0.7196,60.6716,56.7940,0.6694,0.2582,0.1160,0.1423,0.0773,0.0374,0.0398,0.0328,0.0162,0.0166,0.0000,117.4656,1.5996,100.7040,28.2304,0.0238,0.0126,1.9493,2.7167,345.0222,1.6048,1.4814,0.3501,0.0490,93.7582,23.7074,0.2529,0.0056,0.0012,0.0000,0.0000,444.8279,214.2318,177.0165,141.7652,62.2783,1606.0557,565.9361,1040.1196,277.3993,596.1810,2183.9950,1317.52,-288.54,288.54,300.55,8575.06,48.84,447.62,5.06,345.02,13307.75,385.06,279.18,0.06,41.56,130.33,107.22,947.68,710.76,0.00,236.92,7458.80,32.44,190.06,4088.32,3147.99,259.24,0.00,0.63,254.96,3.65,10.86,8.14,0.00,2.71,341.87,-75.24,-277.30,-24.96,719.38,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4704,79.1404,384.7700
0,0,2049,0,28.3297,41.2339,128,Fagussylvatica,T,1927.1164,0.4245,0.5755,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,231.9693,1029.6817,1261.6511,665.4653,655.9914,9.4739,628.3000,610.8826,17.4174,0.9858,0.9442,0.9578,0.9180,0.9312,0.0262,0.0266,0.3453,0.3404,0.0049,65.4683,11.7375,6.9330,6.0000,5.9968,40.0000,682.9896,652.3718,1.0898,0.1974,8.0711,8.4677,51.1628,5329.8649,213,116,0,211,100,311.3111,27.5551,9653.3196,2.1376,14.5269,8.3547,0.0676,0.0389,13.3477,13.7564,84.5594,43.2491,41.3103,51.1464,5.6224,78.9370,6.6490,1.6500,1.9800,23.9301,1.8134,22.1167,7.5778,10.0359,0.7863,9.2496,7.8350,0.0000,0.9975,61.0766,57.4488,0.6823,0.2602,0.1167,0.1435,0.0778,0.0376,0.0402,0.0331,0.0163,0.0168,0.0000,118.5254,2.2177,102.9217,28.4432,0.0333,0.0128,3.8832,2.7258,348.9054,1.6381,2.0328,0.8371,0.2227,94.5953,23.9301,0.2530,0.0080,0.0021,0.0000,0.0000,544.2161,260.2805,206.9683,173.9203,76.2659,1927.1164,665.4653,1261.6511,316.2819,697.1705,2553.9506,1577.93,-349.18,349.18,376.73,10733.26,37.87,381.34,4.82,348.91,13656.66,217.22,266.04,0.03,39.86,123.61,102.55,947.86,710.90,0.00,236.97,7610.72,30.83,185.61,4179.79,3214.50,263.91,0.00,0.56,259.87,3.47,11.02,8.27,0.00,2.76,348.55,-76.88,-284.29,-41.62,751.33,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6785,74.2731,374.7600
0,0,2050,0,28.3891,41.4335,129,Fagussylvatica,T,1569.2374,0.4369,0.5631,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,194.5054,881.6968,1076.2021,493.0352,531.5772,-38.5420,605.4371,624.0002,-18.5631,1.0782,1.2280,1.1389,1.2656,1.1739,-0.0377,-0.0349,0.3142,0.3387,-0.0246,68.5812,11.7061,6.9050,6.0000,5.9969,40.0000,682.7168,665.6012,1.0897,0.1967,8.1089,8.4989,51.6432,4191.1988,211,118,0,176,127,232.6452,31.9613,7540.3832,2.1193,14.3580,8.3585,0.0674,0.0392,13.4368,13.4432,84.6329,42.8536,41.7793,50.6347,5.5710,79.0619,6.5825,1.6500,1.9800,23.8986,1.7959,22.1027,7.5148,10.0321,0.7795,9.2526,7.7696,0.0000,0.5741,60.4928,58.0708,0.6952,0.2593,0.1156,0.1437,0.0774,0.0373,0.0402,0.0330,0.0162,0.0168,0.0000,118.5636,1.2766,104.1983,28.4495,0.0194,0.0128,0.8099,2.7110,349.7153,1.6574,1.1684,0.0697,-0.0314,94.6650,23.8986,0.2525,0.0045,0.0009,0.0000,0.0000,462.9204,220.2001,180.8973,147.3278,64.8566,1569.2374,493.0352,1076.2021,304.9191,633.1442,2319.4028,1381.12,-188.12,188.12,310.03,8836.20,45.43,436.84,4.78,349.72,14006.38,237.57,254.52,0.00,38.50,117.54,98.48,962.70,722.03,0.00,240.68,7765.60,27.50,194.13,4269.62,3274.35,268.54,0.00,0.43,264.79,3.32,11.31,8.48,0.00,2.83,355.34,-78.65,-289.89,-57.45,781.33,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.9222,76.6216,378.8125
0,0,2051,0,28.4286,41.5668,130,Fagussylvatica,T,1549.4554,0.4263,0.5737,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,177.4233,904.6011,1082.0244,467.4310,474.9968,-7.5658,610.0209,592.1356,17.8852,1.0162,1.3051,1.2843,1.2668,1.2466,0.0383,0.0377,0.3017,0.3066,-0.0049,69.8326,11.6904,6.7602,6.0000,5.9969,40.0000,678.0442,678.9635,1.0896,0.1966,8.1472,8.5167,52.1327,4338.8563,209,120,0,176,127,259.6508,24.7401,8094.1178,1.8002,14.1161,8.1136,0.0669,0.0385,13.3084,13.4929,84.4073,42.1751,42.2322,49.9661,5.4828,78.9245,6.4956,1.6500,1.9800,23.8513,1.7669,22.0844,7.4082,10.0184,0.7673,9.2510,7.6593,0.0000,0.3816,59.5596,58.7173,0.7080,0.2573,0.1138,0.1435,0.0768,0.0367,0.0402,0.0327,0.0159,0.0168,0.0000,118.2770,0.8486,105.0469,28.3615,0.0130,0.0128,-0.5976,2.6855,349.1177,1.6704,0.7783,-0.2393,-0.0473,94.4257,23.8513,0.2526,0.0031,0.0009,0.0000,0.0000,448.1940,236.6978,191.5873,142.7621,62.7833,1549.4554,467.4310,1082.0244,288.4517,622.8010,2281.5123,1370.48,-178.98,178.98,328.73,9360.65,44.34,403.56,4.42,349.12,14355.49,172.65,277.08,0.11,41.40,128.95,106.62,968.73,726.55,0.00,242.18,7901.53,33.04,182.56,4350.55,3335.38,274.01,0.00,0.67,269.70,3.63,11.59,8.69,0.00,2.90,361.23,-79.69,-296.89,-74.72,812.53,180.00,9.4829,8.0209,11.0569,5.5144,9.3871,7.4508,3.7903,496.6556,8.0352,76.8452,372.5225
0,0,2052,0,28.5813,42.0886,131,Fagussylvatica,T,2116.8981,0.4280,0.5720,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,275.1994,932.2609,1207.4603,909.4378,801.7116,107.7262,694.2895,592.6258,101.6638,0.8815,0.7634,0.8660,0.6516,0.7392,0.1118,0.1268,0.4296,0.3787,0.0509,57.0391,12.0188,6.8083,6.0000,5.9969,40.0000,699.9252,691.3680,1.0895,0.1969,8.1861,8.5286,52.6316,5687.5115,207,122,0,254,67,282.9995,42.2460,9283.1102,3.2136,14.8750,8.0723,0.0712,0.0386,13.1031,14.3707,85.8552,43.1916,42.6636,50.3075,5.6149,80.2403,6.5400,1.6500,1.9800,24.3334,1.8074,22.5260,7.4276,10.2447,0.7867,9.4580,7.6789,0.0000,1.4925,61.0980,59.3353,0.7209,0.2624,0.1165,0.1459,0.0785,0.0375,0.0410,0.0335,0.0163,0.0172,0.0000,120.4333,3.3199,108.3668,28.7998,0.0514,0.0131,7.2992,2.7207,356.4170,1.7218,2.9853,1.6742,0.4821,96.0999,24.3334,0.2532,0.0125,0.0034,0.0000,0.0000,513.4364,255.6935,202.5775,163.5989,72.1539,2116.8981,909.4378,1207.4603,292.1878,658.3642,2411.7914,1499.65,-617.25,617.25,362.33,10340.78,37.09,423.93,5.55,356.42,14711.91,114.39,287.21,0.50,42.67,133.87,110.17,976.74,732.55,0.00,244.18,8047.98,35.13,184.73,4435.06,3393.05,279.14,0.02,0.77,274.61,3.76,11.87,8.90,0.00,2.97,367.52,-81.01,-302.86,-91.58,842.96,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1268,76.5330,376.8125
